#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/gost28147-89_latest/verilog/osu035/gost89_ecb_decrypt.v --output_format txt --do-not-zip -o adjlist/gost28147-89_latest/osu035/gost89_ecb_decrypt -l lib/osu035_stdcells.lib
# GMT Tue Nov 18 12:13:16 2025
# 
INPUT_clk DFFPOSX1_1 DFFPOSX1_2 DFFPOSX1_3 DFFPOSX1_4 DFFPOSX1_5 DFFPOSX1_6 DFFPOSX1_7 DFFPOSX1_8 DFFPOSX1_9 DFFPOSX1_10 DFFPOSX1_11 DFFPOSX1_12 DFFPOSX1_13 DFFPOSX1_14 DFFPOSX1_15 DFFPOSX1_16 DFFPOSX1_17 DFFPOSX1_18 DFFPOSX1_19 DFFPOSX1_20 DFFPOSX1_21 DFFPOSX1_22 DFFPOSX1_23 DFFPOSX1_24 DFFPOSX1_25 DFFPOSX1_26 DFFPOSX1_27 DFFPOSX1_28 DFFPOSX1_29 DFFPOSX1_30 DFFPOSX1_31 DFFPOSX1_32 DFFPOSX1_33 DFFPOSX1_34 DFFPOSX1_35 DFFPOSX1_36 DFFPOSX1_37 DFFPOSX1_38 DFFPOSX1_39 DFFPOSX1_40 DFFPOSX1_41 DFFPOSX1_42 DFFPOSX1_43 DFFPOSX1_44 DFFPOSX1_45 DFFPOSX1_46 DFFPOSX1_47 DFFPOSX1_48 DFFPOSX1_49 DFFPOSX1_50 DFFPOSX1_51 DFFPOSX1_52 DFFPOSX1_53 DFFPOSX1_54 DFFPOSX1_55 DFFPOSX1_56 DFFPOSX1_57 DFFPOSX1_58 DFFPOSX1_59 DFFPOSX1_60 DFFPOSX1_61 DFFPOSX1_62 DFFPOSX1_63 DFFPOSX1_64 DFFPOSX1_65 DFFPOSX1_66 DFFPOSX1_67 DFFPOSX1_68 DFFPOSX1_69 DFFPOSX1_70 DFFPOSX1_71 DFFPOSX1_72 DFFPOSX1_73 DFFPOSX1_74 DFFPOSX1_75 DFFPOSX1_76 DFFPOSX1_77 DFFPOSX1_78 DFFPOSX1_79 DFFPOSX1_80 DFFPOSX1_81 DFFPOSX1_82 DFFPOSX1_83 DFFPOSX1_84 DFFPOSX1_85 DFFPOSX1_86 DFFPOSX1_87 DFFPOSX1_88 DFFPOSX1_89 DFFPOSX1_90 DFFPOSX1_91 DFFPOSX1_92 DFFPOSX1_93 DFFPOSX1_94 DFFPOSX1_95 DFFPOSX1_96 DFFPOSX1_97 DFFPOSX1_98 DFFPOSX1_99 DFFPOSX1_100 DFFPOSX1_101 DFFPOSX1_102 DFFPOSX1_103 DFFPOSX1_104 DFFPOSX1_105 DFFPOSX1_106 DFFPOSX1_107 DFFPOSX1_108 DFFPOSX1_109 DFFPOSX1_110 DFFPOSX1_111 DFFPOSX1_112 DFFPOSX1_113 DFFPOSX1_114 DFFPOSX1_115 DFFPOSX1_116 DFFPOSX1_117 DFFPOSX1_118 DFFPOSX1_119 DFFPOSX1_120 DFFPOSX1_121 DFFPOSX1_122 DFFPOSX1_123 DFFPOSX1_124 DFFPOSX1_125 DFFPOSX1_126 DFFPOSX1_127 DFFPOSX1_128 DFFPOSX1_129 DFFPOSX1_130 DFFPOSX1_131 DFFPOSX1_132 DFFPOSX1_133 DFFPOSX1_134 DFFPOSX1_135 DFFPOSX1_136 DFFPOSX1_137 DFFPOSX1_138 DFFPOSX1_139 DFFPOSX1_140 DFFPOSX1_141 DFFPOSX1_142 DFFPOSX1_143 DFFPOSX1_144 DFFPOSX1_145 DFFPOSX1_146 DFFPOSX1_147 DFFPOSX1_148 DFFPOSX1_149 DFFPOSX1_150 DFFPOSX1_151 DFFPOSX1_152 DFFPOSX1_153 DFFPOSX1_154 DFFPOSX1_155 DFFPOSX1_156 DFFPOSX1_157 DFFPOSX1_158 DFFPOSX1_159 DFFPOSX1_160 DFFPOSX1_161 DFFPOSX1_162 DFFPOSX1_163 DFFPOSX1_164 DFFPOSX1_165 DFFPOSX1_166 DFFPOSX1_167
INPUT_reset NOR2X1_2 NOR2X1_75 INVX1_73
INPUT_load_data NOR2X1_2 MUX2X1_1 MUX2X1_2 MUX2X1_3 MUX2X1_4 MUX2X1_5 MUX2X1_6 MUX2X1_7 MUX2X1_8 MUX2X1_9 MUX2X1_10 MUX2X1_11 MUX2X1_12 MUX2X1_13 MUX2X1_14 MUX2X1_15 MUX2X1_16 MUX2X1_17 MUX2X1_18 MUX2X1_19 MUX2X1_20 MUX2X1_21 MUX2X1_22 MUX2X1_23 MUX2X1_24 MUX2X1_25 MUX2X1_26 MUX2X1_27 MUX2X1_28 MUX2X1_29 MUX2X1_30 MUX2X1_31 MUX2X1_32 MUX2X1_33 MUX2X1_34 MUX2X1_35 MUX2X1_36 MUX2X1_37 MUX2X1_38 MUX2X1_39 MUX2X1_40 MUX2X1_41 MUX2X1_42 MUX2X1_43 MUX2X1_44 MUX2X1_45 MUX2X1_46 MUX2X1_47 MUX2X1_48 MUX2X1_49 MUX2X1_50 MUX2X1_51 MUX2X1_52 MUX2X1_53 MUX2X1_54 MUX2X1_55 MUX2X1_56 MUX2X1_57 MUX2X1_58 MUX2X1_59 MUX2X1_60 MUX2X1_61 MUX2X1_62 MUX2X1_63 MUX2X1_64 AOI21X1_68 AOI21X1_69
INPUT_\sbox[0]  NAND3X1_330
NOR2X1_245 NAND3X1_184 NAND3X1_185 NAND3X1_188 NAND3X1_193 NAND3X1_194 NAND3X1_197 NAND3X1_202 NAND3X1_203 NAND3X1_206 NAND3X1_211 NAND3X1_212 NAND3X1_215
NAND3X1_184 NAND3X1_187
NAND3X1_185 AND2X2_44
NAND3X1_186 AND2X2_44
AND2X2_44 NAND3X1_187
NAND3X1_187 NOR2X1_247
NAND2X1_206 NOR2X1_246 NOR3X1_7
NOR2X1_246 NAND2X1_207 NAND2X1_209 NAND2X1_211 NAND2X1_213
NAND2X1_207 NAND3X1_189
NAND3X1_188 NAND3X1_189
NOR3X1_7 AOI22X1_51 AOI22X1_52 AOI22X1_53 AOI22X1_54
NOR3X1_8 AOI22X1_51 AOI22X1_52 AOI22X1_53 AOI22X1_54
AOI22X1_51 NAND3X1_189
NAND3X1_189 NOR2X1_247
NOR2X1_247 NAND3X1_190
NAND3X1_190 XOR2X1_24
INVX1_342 OAI21X1_161
NAND3X1_191 OAI21X1_161
OAI21X1_161 NOR2X1_248
INVX1_343 OAI22X1_95
INVX1_344 OAI22X1_95
OAI22X1_95 NOR2X1_248
NOR2X1_248 NAND3X1_199
INVX1_345 OAI22X1_96
INVX1_346 OAI22X1_96
OAI22X1_96 NOR2X1_249
INVX1_347 OAI21X1_162
NAND2X1_208 OAI21X1_162
OAI21X1_162 NOR2X1_249
NOR2X1_249 NAND3X1_199
NAND3X1_192 NAND3X1_196
NAND3X1_193 NAND3X1_196
NAND3X1_194 AND2X2_45
NAND3X1_195 AND2X2_45
AND2X2_45 NAND3X1_196
NAND3X1_196 NOR2X1_250
NAND2X1_209 NAND3X1_198
NAND3X1_197 NAND3X1_198
AOI22X1_52 NAND3X1_198
NAND3X1_198 NOR2X1_250
NOR2X1_250 NAND3X1_199
NAND3X1_199 XOR2X1_25
INVX1_348 OAI21X1_163
NAND3X1_200 OAI21X1_163
OAI21X1_163 NOR2X1_251
INVX1_349 OAI22X1_97
INVX1_350 OAI22X1_97
OAI22X1_97 NOR2X1_251
NOR2X1_251 NAND3X1_208
INVX1_351 OAI22X1_98
INVX1_352 OAI22X1_98
OAI22X1_98 NOR2X1_252
INVX1_353 OAI21X1_164
NAND2X1_210 OAI21X1_164
OAI21X1_164 NOR2X1_252
NOR2X1_252 NAND3X1_208
NAND3X1_201 NAND3X1_205
NAND3X1_202 NAND3X1_205
NAND3X1_203 AND2X2_46
NAND3X1_204 AND2X2_46
AND2X2_46 NAND3X1_205
NAND3X1_205 NOR2X1_253
NAND2X1_211 NAND3X1_207
NAND3X1_206 NAND3X1_207
AOI22X1_53 NAND3X1_207
NAND3X1_207 NOR2X1_253
NOR2X1_253 NAND3X1_208
NAND3X1_208 XOR2X1_26
INVX1_354 OAI21X1_165
NAND3X1_209 OAI21X1_165
OAI21X1_165 NOR2X1_254
INVX1_355 OAI22X1_99
INVX1_356 OAI22X1_99
OAI22X1_99 NOR2X1_254
NOR2X1_254 NAND3X1_217
INVX1_357 OAI22X1_100
INVX1_358 OAI22X1_100
OAI22X1_100 NOR2X1_255
INVX1_359 OAI21X1_166
NAND2X1_212 OAI21X1_166
OAI21X1_166 NOR2X1_255
NOR2X1_255 NAND3X1_217
NAND3X1_210 NAND3X1_214
NAND3X1_211 NAND3X1_214
NAND3X1_212 AND2X2_47
NAND3X1_213 AND2X2_47
AND2X2_47 NAND3X1_214
NAND3X1_214 NOR2X1_256
NAND2X1_213 NAND3X1_216
NAND3X1_215 NAND3X1_216
AOI22X1_54 NAND3X1_216
NAND3X1_216 NOR2X1_256
NOR2X1_256 NAND3X1_217
NAND3X1_217 XOR2X1_27
INVX1_360 OAI21X1_167
INVX1_361 NAND2X1_214 NOR2X1_258 NOR3X1_9
NAND2X1_214 INVX1_362 NOR2X1_264
INVX1_362 NAND3X1_218 NAND2X1_216 NAND3X1_220 NAND3X1_227 NAND3X1_229 NAND3X1_236 NAND3X1_238 NAND3X1_245 NAND3X1_247
INVX1_363 NAND2X1_215 NOR2X1_257
NAND2X1_215 INVX1_364 NOR2X1_261
INVX1_364 NAND3X1_218 NAND2X1_217 NAND2X1_219 NAND3X1_227 NAND3X1_236 NAND3X1_245
NAND3X1_218 OAI21X1_167
NOR2X1_257 NAND2X1_216 NAND2X1_218 NAND2X1_220 NAND2X1_223
NAND2X1_216 OAI21X1_167 OAI21X1_169 OAI21X1_171 OAI21X1_173
OAI21X1_167 NOR2X1_259
INVX1_365 OAI22X1_101
INVX1_366 OAI22X1_101
NOR2X1_258 NAND2X1_217 NAND2X1_218 NAND3X1_224 NAND3X1_233 NAND3X1_242 NAND3X1_251
NAND2X1_217 OAI22X1_101 OAI22X1_103 OAI22X1_105 OAI22X1_107
NAND2X1_218 OAI22X1_101 OAI22X1_103 OAI22X1_105 OAI22X1_107
OAI22X1_101 NOR2X1_259
NOR2X1_259 NAND3X1_226
INVX1_367 OAI22X1_102
INVX1_368 OAI22X1_102
NOR2X1_260 NAND2X1_219 NAND2X1_220 NAND3X1_219 NAND3X1_221 NAND3X1_228 NAND3X1_230 NAND3X1_237 NAND3X1_239 NAND3X1_246 NAND3X1_248
NAND2X1_219 OAI22X1_102 OAI22X1_104 OAI22X1_106 OAI22X1_108
NAND2X1_220 OAI22X1_102 OAI22X1_104 OAI22X1_106 OAI22X1_108
OAI22X1_102 NOR2X1_262
INVX1_369 OAI21X1_168
NAND2X1_221 NOR2X1_261 NOR3X1_10
NOR2X1_261 NAND2X1_222 NAND2X1_226 NAND2X1_228 NAND2X1_230
NAND2X1_222 OAI21X1_168
AND2X2_48 NAND2X1_223 NAND3X1_222 NAND3X1_231 NAND3X1_240 NAND3X1_249
NAND2X1_223 OAI21X1_168 OAI21X1_170 OAI21X1_172 OAI21X1_174
OAI21X1_168 NOR2X1_262
NOR2X1_262 NAND3X1_226
AND2X2_49 NAND3X1_219 NAND3X1_222 NAND3X1_228 NAND3X1_231 NAND3X1_237 NAND3X1_240 NAND3X1_246 NAND3X1_249
NAND3X1_219 NAND3X1_223
NOR2X1_263 NAND3X1_220 NAND3X1_221 NAND3X1_224 NAND3X1_229 NAND3X1_230 NAND3X1_233 NAND3X1_238 NAND3X1_239 NAND3X1_242 NAND3X1_247 NAND3X1_248 NAND3X1_251
NAND3X1_220 NAND3X1_223
NAND3X1_221 AND2X2_50
NAND3X1_222 AND2X2_50
AND2X2_50 NAND3X1_223
NAND3X1_223 NOR2X1_265
NAND2X1_224 NOR2X1_264 NOR3X1_9
NOR2X1_264 NAND2X1_225 NAND2X1_227 NAND2X1_229 NAND2X1_231
NAND2X1_225 NAND3X1_225
NAND3X1_224 NAND3X1_225
NOR3X1_9 AOI22X1_55 AOI22X1_56 AOI22X1_57 AOI22X1_58
NOR3X1_10 AOI22X1_55 AOI22X1_56 AOI22X1_57 AOI22X1_58
AOI22X1_55 NAND3X1_225
NAND3X1_225 NOR2X1_265
NOR2X1_265 NAND3X1_226
NAND3X1_226 XOR2X1_28
INVX1_370 OAI21X1_169
NAND3X1_227 OAI21X1_169
OAI21X1_169 NOR2X1_266
INVX1_371 OAI22X1_103
INVX1_372 OAI22X1_103
OAI22X1_103 NOR2X1_266
NOR2X1_266 NAND3X1_235
INVX1_373 OAI22X1_104
INVX1_374 OAI22X1_104
OAI22X1_104 NOR2X1_267
INVX1_375 OAI21X1_170
NAND2X1_226 OAI21X1_170
OAI21X1_170 NOR2X1_267
NOR2X1_267 NAND3X1_235
NAND3X1_228 NAND3X1_232
NAND3X1_229 NAND3X1_232
NAND3X1_230 AND2X2_51
NAND3X1_231 AND2X2_51
AND2X2_51 NAND3X1_232
NAND3X1_232 NOR2X1_268
NAND2X1_227 NAND3X1_234
NAND3X1_233 NAND3X1_234
AOI22X1_56 NAND3X1_234
NAND3X1_234 NOR2X1_268
NOR2X1_268 NAND3X1_235
NAND3X1_235 XOR2X1_29
INVX1_376 OAI21X1_171
NAND3X1_236 OAI21X1_171
OAI21X1_171 NOR2X1_269
INVX1_377 OAI22X1_105
INVX1_378 OAI22X1_105
OAI22X1_105 NOR2X1_269
NOR2X1_269 NAND3X1_244
INVX1_379 OAI22X1_106
INVX1_380 OAI22X1_106
OAI22X1_106 NOR2X1_270
INVX1_381 OAI21X1_172
NAND2X1_228 OAI21X1_172
OAI21X1_172 NOR2X1_270
NOR2X1_270 NAND3X1_244
NAND3X1_237 NAND3X1_241
NAND3X1_238 NAND3X1_241
NAND3X1_239 AND2X2_52
NAND3X1_240 AND2X2_52
AND2X2_52 NAND3X1_241
NAND3X1_241 NOR2X1_271
NAND2X1_229 NAND3X1_243
NAND3X1_242 NAND3X1_243
AOI22X1_57 NAND3X1_243
NAND3X1_243 NOR2X1_271
NOR2X1_271 NAND3X1_244
NAND3X1_244 XOR2X1_30
INVX1_382 OAI21X1_173
NAND3X1_245 OAI21X1_173
OAI21X1_173 NOR2X1_272
INVX1_383 OAI22X1_107
INVX1_384 OAI22X1_107
OAI22X1_107 NOR2X1_272
NOR2X1_272 NAND3X1_253
INVX1_385 OAI22X1_108
INVX1_386 OAI22X1_108
OAI22X1_108 NOR2X1_273
INVX1_387 OAI21X1_174
NAND2X1_230 OAI21X1_174
OAI21X1_174 NOR2X1_273
NOR2X1_273 NAND3X1_253
NAND3X1_246 NAND3X1_250
NAND3X1_247 NAND3X1_250
NAND3X1_248 AND2X2_53
NAND3X1_249 AND2X2_53
AND2X2_53 NAND3X1_250
NAND3X1_250 NOR2X1_274
NAND2X1_231 NAND3X1_252
NAND3X1_251 NAND3X1_252
AOI22X1_58 NAND3X1_252
NAND3X1_252 NOR2X1_274
NOR2X1_274 NAND3X1_253
NAND3X1_253 XOR2X1_31
INVX1_388 OAI21X1_175
INVX1_389 NAND2X1_232 NOR2X1_276 NOR3X1_11
NAND2X1_232 INVX1_390 NOR2X1_282
INVX1_390 NAND3X1_254 NAND2X1_234 NAND3X1_256 NAND3X1_263 NAND3X1_265 NAND3X1_272 NAND3X1_274 NAND3X1_281 NAND3X1_283
INVX1_391 NAND2X1_233 NOR2X1_275
NAND2X1_233 INVX1_392 NOR2X1_279
INVX1_392 NAND3X1_254 NAND2X1_235 NAND2X1_237 NAND3X1_263 NAND3X1_272 NAND3X1_281
NAND3X1_254 OAI21X1_175
NOR2X1_275 NAND2X1_234 NAND2X1_236 NAND2X1_238 NAND2X1_241
NAND2X1_234 OAI21X1_175 OAI21X1_177 OAI21X1_179 OAI21X1_181
OAI21X1_175 NOR2X1_277
INVX1_393 OAI22X1_109
INVX1_394 OAI22X1_109
NOR2X1_276 NAND2X1_235 NAND2X1_236 NAND3X1_260 NAND3X1_269 NAND3X1_278 NAND3X1_287
NAND2X1_235 OAI22X1_109 OAI22X1_111 OAI22X1_113 OAI22X1_115
NAND2X1_236 OAI22X1_109 OAI22X1_111 OAI22X1_113 OAI22X1_115
OAI22X1_109 NOR2X1_277
NOR2X1_277 NAND3X1_262
INVX1_395 OAI22X1_110
INVX1_396 OAI22X1_110
NOR2X1_278 NAND2X1_237 NAND2X1_238 NAND3X1_255 NAND3X1_257 NAND3X1_264 NAND3X1_266 NAND3X1_273 NAND3X1_275 NAND3X1_282 NAND3X1_284
NAND2X1_237 OAI22X1_110 OAI22X1_112 OAI22X1_114 OAI22X1_116
NAND2X1_238 OAI22X1_110 OAI22X1_112 OAI22X1_114 OAI22X1_116
OAI22X1_110 NOR2X1_280
INVX1_397 OAI21X1_176
NAND2X1_239 NOR2X1_279 NOR3X1_12
NOR2X1_279 NAND2X1_240 NAND2X1_244 NAND2X1_246 NAND2X1_248
NAND2X1_240 OAI21X1_176
AND2X2_54 NAND2X1_241 NAND3X1_258 NAND3X1_267 NAND3X1_276 NAND3X1_285
NAND2X1_241 OAI21X1_176 OAI21X1_178 OAI21X1_180 OAI21X1_182
OAI21X1_176 NOR2X1_280
NOR2X1_280 NAND3X1_262
AND2X2_55 NAND3X1_255 NAND3X1_258 NAND3X1_264 NAND3X1_267 NAND3X1_273 NAND3X1_276 NAND3X1_282 NAND3X1_285
NAND3X1_255 NAND3X1_259
NOR2X1_281 NAND3X1_256 NAND3X1_257 NAND3X1_260 NAND3X1_265 NAND3X1_266 NAND3X1_269 NAND3X1_274 NAND3X1_275 NAND3X1_278 NAND3X1_283 NAND3X1_284 NAND3X1_287
NAND3X1_256 NAND3X1_259
NAND3X1_257 AND2X2_56
NAND3X1_258 AND2X2_56
AND2X2_56 NAND3X1_259
NAND3X1_259 NOR2X1_283
NAND2X1_242 NOR2X1_282 NOR3X1_11
NOR2X1_282 NAND2X1_243 NAND2X1_245 NAND2X1_247 NAND2X1_249
NAND2X1_243 NAND3X1_261
NAND3X1_260 NAND3X1_261
NOR3X1_11 AOI22X1_59 AOI22X1_60 AOI22X1_61 AOI22X1_62
NOR3X1_12 AOI22X1_59 AOI22X1_60 AOI22X1_61 AOI22X1_62
AOI22X1_59 NAND3X1_261
NAND3X1_261 NOR2X1_283
NOR2X1_283 NAND3X1_262
NAND3X1_262 XOR2X1_32
INVX1_398 OAI21X1_177
NAND3X1_263 OAI21X1_177
OAI21X1_177 NOR2X1_284
INVX1_399 OAI22X1_111
INVX1_400 OAI22X1_111
OAI22X1_111 NOR2X1_284
NOR2X1_284 NAND3X1_271
INVX1_401 OAI22X1_112
INVX1_402 OAI22X1_112
OAI22X1_112 NOR2X1_285
INVX1_403 OAI21X1_178
NAND2X1_244 OAI21X1_178
OAI21X1_178 NOR2X1_285
NOR2X1_285 NAND3X1_271
NAND3X1_264 NAND3X1_268
NAND3X1_265 NAND3X1_268
NAND3X1_266 AND2X2_57
NAND3X1_267 AND2X2_57
AND2X2_57 NAND3X1_268
NAND3X1_268 NOR2X1_286
NAND2X1_245 NAND3X1_270
NAND3X1_269 NAND3X1_270
AOI22X1_60 NAND3X1_270
NAND3X1_270 NOR2X1_286
NOR2X1_286 NAND3X1_271
NAND3X1_271 XOR2X1_1
INVX1_404 OAI21X1_179
NAND3X1_272 OAI21X1_179
OAI21X1_179 NOR2X1_287
INVX1_405 OAI22X1_113
INVX1_406 OAI22X1_113
OAI22X1_113 NOR2X1_287
NOR2X1_287 NAND3X1_280
INVX1_407 OAI22X1_114
INVX1_408 OAI22X1_114
OAI22X1_114 NOR2X1_288
INVX1_409 OAI21X1_180
NAND2X1_246 OAI21X1_180
OAI21X1_180 NOR2X1_288
NOR2X1_288 NAND3X1_280
NAND3X1_273 NAND3X1_277
NAND3X1_274 NAND3X1_277
NAND3X1_275 AND2X2_58
NAND3X1_276 AND2X2_58
AND2X2_58 NAND3X1_277
NAND3X1_277 NOR2X1_289
NAND2X1_247 NAND3X1_279
NAND3X1_278 NAND3X1_279
AOI22X1_61 NAND3X1_279
NAND3X1_279 NOR2X1_289
NOR2X1_289 NAND3X1_280
NAND3X1_280 XOR2X1_2
INVX1_410 OAI21X1_181
NAND3X1_281 OAI21X1_181
OAI21X1_181 NOR2X1_290
INVX1_411 OAI22X1_115
INVX1_412 OAI22X1_115
OAI22X1_115 NOR2X1_290
NOR2X1_290 NAND3X1_289
INVX1_413 OAI22X1_116
INVX1_414 OAI22X1_116
OAI22X1_116 NOR2X1_291
INVX1_415 OAI21X1_182
NAND2X1_248 OAI21X1_182
OAI21X1_182 NOR2X1_291
NOR2X1_291 NAND3X1_289
NAND3X1_282 NAND3X1_286
NAND3X1_283 NAND3X1_286
NAND3X1_284 AND2X2_59
NAND3X1_285 AND2X2_59
AND2X2_59 NAND3X1_286
NAND3X1_286 NOR2X1_292
NAND2X1_249 NAND3X1_288
NAND3X1_287 NAND3X1_288
AOI22X1_62 NAND3X1_288
NAND3X1_288 NOR2X1_292
NOR2X1_292 NAND3X1_289
NAND3X1_289 XOR2X1_3
INVX1_416 OAI21X1_183
INVX1_417 NAND2X1_250 NOR2X1_294 NOR3X1_13
NAND2X1_250 INVX1_418 NOR2X1_300
INVX1_418 NAND3X1_290 NAND2X1_252 NAND3X1_292 NAND3X1_299 NAND3X1_301 NAND3X1_308 NAND3X1_310 NAND3X1_317 NAND3X1_319
INVX1_419 NAND2X1_251 NOR2X1_293
NAND2X1_251 INVX1_420 NOR2X1_297
INVX1_420 NAND3X1_290 NAND2X1_253 NAND2X1_255 NAND3X1_299 NAND3X1_308 NAND3X1_317
NAND3X1_290 OAI21X1_183
NOR2X1_293 NAND2X1_252 NAND2X1_254 NAND2X1_256 NAND2X1_259
NAND2X1_252 OAI21X1_183 OAI21X1_185 OAI21X1_187 OAI21X1_189
OAI21X1_183 NOR2X1_295
INVX1_421 OAI22X1_117
INVX1_422 OAI22X1_117
NOR2X1_294 NAND2X1_253 NAND2X1_254 NAND3X1_296 NAND3X1_305 NAND3X1_314 NAND3X1_323
NAND2X1_253 OAI22X1_117 OAI22X1_119 OAI22X1_121 OAI22X1_123
NAND2X1_254 OAI22X1_117 OAI22X1_119 OAI22X1_121 OAI22X1_123
OAI22X1_117 NOR2X1_295
NOR2X1_295 NAND3X1_298
INVX1_423 OAI22X1_118
INVX1_424 OAI22X1_118
NOR2X1_296 NAND2X1_255 NAND2X1_256 NAND3X1_291 NAND3X1_293 NAND3X1_300 NAND3X1_302 NAND3X1_309 NAND3X1_311 NAND3X1_318 NAND3X1_320
NAND2X1_255 OAI22X1_118 OAI22X1_120 OAI22X1_122 OAI22X1_124
NAND2X1_256 OAI22X1_118 OAI22X1_120 OAI22X1_122 OAI22X1_124
OAI22X1_118 NOR2X1_298
INVX1_425 OAI21X1_184
NAND2X1_257 NOR2X1_297 NOR3X1_14
NOR2X1_297 NAND2X1_258 NAND2X1_262 NAND2X1_264 NAND2X1_266
NAND2X1_258 OAI21X1_184
AND2X2_60 NAND2X1_259 NAND3X1_294 NAND3X1_303 NAND3X1_312 NAND3X1_321
NAND2X1_259 OAI21X1_184 OAI21X1_186 OAI21X1_188 OAI21X1_190
OAI21X1_184 NOR2X1_298
NOR2X1_298 NAND3X1_298
AND2X2_61 NAND3X1_291 NAND3X1_294 NAND3X1_300 NAND3X1_303 NAND3X1_309 NAND3X1_312 NAND3X1_318 NAND3X1_321
NAND3X1_291 NAND3X1_295
NOR2X1_299 NAND3X1_292 NAND3X1_293 NAND3X1_296 NAND3X1_301 NAND3X1_302 NAND3X1_305 NAND3X1_310 NAND3X1_311 NAND3X1_314 NAND3X1_319 NAND3X1_320 NAND3X1_323
NAND3X1_292 NAND3X1_295
NAND3X1_293 AND2X2_62
NAND3X1_294 AND2X2_62
AND2X2_62 NAND3X1_295
NAND3X1_295 NOR2X1_301
NAND2X1_260 NOR2X1_300 NOR3X1_13
NOR2X1_300 NAND2X1_261 NAND2X1_263 NAND2X1_265 NAND2X1_267
NAND2X1_261 NAND3X1_297
NAND3X1_296 NAND3X1_297
NOR3X1_13 AOI22X1_63 AOI22X1_64 AOI22X1_65 AOI22X1_66
NOR3X1_14 AOI22X1_63 AOI22X1_64 AOI22X1_65 AOI22X1_66
AOI22X1_63 NAND3X1_297
NAND3X1_297 NOR2X1_301
NOR2X1_301 NAND3X1_298
NAND3X1_298 XOR2X1_4
INVX1_426 OAI21X1_185
NAND3X1_299 OAI21X1_185
OAI21X1_185 NOR2X1_302
INVX1_427 OAI22X1_119
INVX1_428 OAI22X1_119
OAI22X1_119 NOR2X1_302
NOR2X1_302 NAND3X1_307
INVX1_429 OAI22X1_120
INVX1_430 OAI22X1_120
OAI22X1_120 NOR2X1_303
INVX1_431 OAI21X1_186
NAND2X1_262 OAI21X1_186
OAI21X1_186 NOR2X1_303
NOR2X1_303 NAND3X1_307
NAND3X1_300 NAND3X1_304
NAND3X1_301 NAND3X1_304
NAND3X1_302 AND2X2_63
NAND3X1_303 AND2X2_63
AND2X2_63 NAND3X1_304
NAND3X1_304 NOR2X1_304
NAND2X1_263 NAND3X1_306
NAND3X1_305 NAND3X1_306
AOI22X1_64 NAND3X1_306
NAND3X1_306 NOR2X1_304
NOR2X1_304 NAND3X1_307
NAND3X1_307 XOR2X1_5
INVX1_432 OAI21X1_187
NAND3X1_308 OAI21X1_187
OAI21X1_187 NOR2X1_305
INVX1_433 OAI22X1_121
INVX1_434 OAI22X1_121
OAI22X1_121 NOR2X1_305
NOR2X1_305 NAND3X1_316
INVX1_435 OAI22X1_122
INVX1_436 OAI22X1_122
OAI22X1_122 NOR2X1_306
INVX1_437 OAI21X1_188
NAND2X1_264 OAI21X1_188
OAI21X1_188 NOR2X1_306
NOR2X1_306 NAND3X1_316
NAND3X1_309 NAND3X1_313
NAND3X1_310 NAND3X1_313
NAND3X1_311 AND2X2_64
NAND3X1_312 AND2X2_64
AND2X2_64 NAND3X1_313
NAND3X1_313 NOR2X1_307
NAND2X1_265 NAND3X1_315
NAND3X1_314 NAND3X1_315
AOI22X1_65 NAND3X1_315
NAND3X1_315 NOR2X1_307
NOR2X1_307 NAND3X1_316
NAND3X1_316 XOR2X1_6
INVX1_438 OAI21X1_189
NAND3X1_317 OAI21X1_189
OAI21X1_189 NOR2X1_308
INVX1_439 OAI22X1_123
INVX1_440 OAI22X1_123
OAI22X1_123 NOR2X1_308
NOR2X1_308 NAND3X1_325
INVX1_441 OAI22X1_124
INVX1_442 OAI22X1_124
OAI22X1_124 NOR2X1_309
INVX1_443 OAI21X1_190
NAND2X1_266 OAI21X1_190
OAI21X1_190 NOR2X1_309
NOR2X1_309 NAND3X1_325
NAND3X1_318 NAND3X1_322
NAND3X1_319 NAND3X1_322
NAND3X1_320 AND2X2_65
NAND3X1_321 AND2X2_65
AND2X2_65 NAND3X1_322
NAND3X1_322 NOR2X1_310
NAND2X1_267 NAND3X1_324
NAND3X1_323 NAND3X1_324
AOI22X1_66 NAND3X1_324
NAND3X1_324 NOR2X1_310
NOR2X1_310 NAND3X1_325
NAND3X1_325 XOR2X1_7
INVX1_444 OAI21X1_191
INVX1_445 NAND2X1_268 NOR2X1_312 NOR3X1_15
NAND2X1_268 INVX1_446 NOR2X1_318
INVX1_446 NAND3X1_326 NAND2X1_270 NAND3X1_328 NAND3X1_335 NAND3X1_337 NAND3X1_344 NAND3X1_346 NAND3X1_353 NAND3X1_355
INVX1_447 NAND2X1_269 NOR2X1_311
NAND2X1_269 INVX1_448 NOR2X1_315
INVX1_448 NAND3X1_326 NAND2X1_271 NAND2X1_273 NAND3X1_335 NAND3X1_344 NAND3X1_353
NAND3X1_326 OAI21X1_191
NOR2X1_311 NAND2X1_270 NAND2X1_272 NAND2X1_274 NAND2X1_277
NAND2X1_270 OAI21X1_191 OAI21X1_193 OAI21X1_195 OAI21X1_197
