#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/des_latest/verilog/nangate/des3.v --output_format txt --do-not-zip -o adjlist/des_latest/nangate/des3 -l lib/NangateOpenCellLibrary_functional.lib
# GMT Tue Nov 25 13:21:57 2025
# 
INPUT_\desIn[0]  NAND2_X1_8
NOR2_X1_140 NOR3_X1_406 NOR3_X1_428 NOR3_X1_450 NOR3_X1_478 NOR3_X1_528 NOR3_X1_533 NOR3_X1_562 NOR3_X1_616 NOR3_X1_623 NOR3_X1_645 NOR3_X1_667 NOR3_X1_720 NOR3_X1_749
NOR2_X1_141 NOR3_X1_406 NOR3_X1_423 NOR3_X1_503 NOR3_X1_526 NOR3_X1_537 NOR3_X1_551 NOR3_X1_567 NOR3_X1_578 NOR3_X1_590 NOR3_X1_605 NOR3_X1_636 NOR3_X1_642 NOR3_X1_655 NOR3_X1_741 NOR3_X1_752
NOR3_X1_406 NOR4_X1_158
NOR4_X1_158 NAND4_X1_104
INV_X1_122 OAI221_X1_39
INV_X1_123 OAI221_X1_39
NAND3_X1_109 OAI221_X1_39
OAI221_X1_39 NOR2_X1_142 NOR2_X1_149 OAI21_X1_84
NOR2_X1_142 NOR3_X1_407 NOR3_X1_422 NOR3_X1_435 NOR3_X1_472 NOR3_X1_521 NOR3_X1_540 NOR3_X1_639 NOR3_X1_658 NOR3_X1_677 NOR3_X1_685 NOR3_X1_723 NOR3_X1_738 NOR3_X1_746
INV_X1_124 OAI221_X1_40
INV_X1_125 OAI221_X1_40
NAND3_X1_110 OAI221_X1_40
OAI221_X1_40 NOR2_X1_143 NOR2_X1_148
NOR2_X1_143 NOR3_X1_407 NOR3_X1_452 NOR3_X1_507 NOR3_X1_530 NOR3_X1_548 NOR3_X1_561 NOR3_X1_579 NOR3_X1_591 NOR3_X1_619 NOR3_X1_629 NOR3_X1_650 NOR3_X1_664 NOR3_X1_707 NOR3_X1_757 NOR3_X1_762
NOR3_X1_407 NOR4_X1_159
INV_X1_126 OAI221_X1_41
INV_X1_127 OAI221_X1_41
NAND3_X1_111 OAI221_X1_41
OAI221_X1_41 NOR2_X1_144 NOR2_X1_147
NOR2_X1_144 NOR3_X1_408 NOR3_X1_433 NOR3_X1_436 NOR3_X1_473 NOR3_X1_522 NOR3_X1_529 NOR3_X1_571 NOR3_X1_632 NOR3_X1_640 NOR3_X1_661 NOR3_X1_692 NOR3_X1_714 NOR3_X1_733 NOR3_X1_757
INV_X1_128 OAI221_X1_42
INV_X1_129 OAI221_X1_42
NAND3_X1_112 OAI221_X1_42
OAI221_X1_42 NOR2_X1_145 NOR2_X1_146
NOR2_X1_145 NOR3_X1_408 NOR3_X1_432 NOR3_X1_459 NOR3_X1_508 NOR3_X1_524 NOR3_X1_539 NOR3_X1_545 NOR3_X1_572 NOR3_X1_581 OAI22_X1_218 NOR3_X1_620 NOR3_X1_630 NOR3_X1_639 NOR3_X1_657 NOR3_X1_747
NOR3_X1_408 NOR4_X1_159
NOR2_X1_146 NOR3_X1_409 NOR3_X1_431 NOR3_X1_455 NOR3_X1_504 NOR3_X1_523 NOR3_X1_532 NOR3_X1_546 NOR3_X1_567 NOR3_X1_576 OAI22_X1_218 NOR3_X1_613 NOR3_X1_635 NOR3_X1_638 NOR3_X1_660 NOR3_X1_744
NOR2_X1_147 NOR3_X1_409 NOR3_X1_428 NOR3_X1_447 NOR3_X1_470 NOR3_X1_527 NOR3_X1_531 NOR3_X1_570 NOR3_X1_631 NOR3_X1_637 NOR3_X1_668 NOR3_X1_696 NOR3_X1_717 NOR3_X1_740 NOR3_X1_745
NOR3_X1_409 NOR4_X1_159
NOR2_X1_148 NOR3_X1_410 NOR3_X1_451 NOR3_X1_509 NOR3_X1_541 NOR3_X1_554 NOR3_X1_558 NOR3_X1_585 NOR3_X1_596 NOR3_X1_614 NOR3_X1_636 NOR3_X1_649 NOR3_X1_663 NOR3_X1_711 NOR3_X1_745 NOR3_X1_763
NOR2_X1_149 NOR3_X1_410 NOR3_X1_419 NOR3_X1_449 NOR3_X1_471 NOR3_X1_528 NOR3_X1_536 NOR3_X1_638 NOR3_X1_659 NOR3_X1_681 NOR3_X1_684 NOR3_X1_728 NOR3_X1_756
NOR3_X1_410 NOR4_X1_159
NOR4_X1_159 NAND4_X1_104
INV_X1_130 OAI221_X1_43
INV_X1_131 OAI221_X1_43
NAND3_X1_113 OAI221_X1_43
OAI221_X1_43 NOR2_X1_150 NOR2_X1_165
NOR2_X1_150 NOR3_X1_411 NOR3_X1_434 NOR3_X1_476 NOR3_X1_510 NOR3_X1_513 NOR3_X1_530 NOR3_X1_560 NOR3_X1_607 NOR3_X1_625 NOR3_X1_651 NOR3_X1_662 NOR3_X1_715 NOR3_X1_742 NOR3_X1_747
INV_X1_132 OAI221_X1_44
INV_X1_133 OAI221_X1_44
NAND3_X1_114 OAI221_X1_44
OAI221_X1_44 NOR2_X1_151 NOR2_X1_164
NOR2_X1_151 NOR3_X1_411 NOR3_X1_421 NOR3_X1_505 NOR3_X1_517 OAI22_X1_215 NOR3_X1_573 OAI22_X1_217 NOR3_X1_592 NOR3_X1_611 NOR3_X1_621 NOR3_X1_640 NOR3_X1_658 NOR3_X1_725 NOR3_X1_743 NOR3_X1_758
NOR3_X1_411 NOR4_X1_160
INV_X1_134 OAI221_X1_45
INV_X1_135 OAI221_X1_45
NAND3_X1_115 OAI221_X1_45
OAI221_X1_45 NOR2_X1_152 NOR2_X1_163
NOR2_X1_152 NOR3_X1_412 NOR3_X1_425 NOR3_X1_506 NOR3_X1_514 NOR3_X1_539 NOR3_X1_561 NOR3_X1_586 NOR3_X1_593 NOR3_X1_618 NOR3_X1_626 NOR3_X1_652 NOR3_X1_653 NOR3_X1_726 NOR3_X1_732 NOR3_X1_758
INV_X1_136 OAI221_X1_46
INV_X1_137 OAI221_X1_46
NAND3_X1_116 OAI221_X1_46
OAI221_X1_46 NOR2_X1_153 NOR2_X1_162
NOR2_X1_153 NOR3_X1_412 NOR3_X1_422 NOR3_X1_497 NOR3_X1_518 OAI22_X1_215 NOR3_X1_564 NOR3_X1_582 NOR3_X1_612 NOR3_X1_622 NOR3_X1_651 NOR3_X1_661 NOR3_X1_718 NOR3_X1_734 NOR3_X1_759
NOR3_X1_412 NOR4_X1_160
INV_X1_138 OAI221_X1_47
INV_X1_139 OAI221_X1_47
NAND3_X1_117 OAI221_X1_47
OAI221_X1_47 NOR2_X1_154 NOR2_X1_157
NOR2_X1_154 NOR3_X1_413 NOR3_X1_420 NOR3_X1_440 NOR3_X1_474 NOR3_X1_485 NOR3_X1_519 NOR3_X1_649 NOR3_X1_660 NOR3_X1_671 NOR3_X1_688 NOR3_X1_711 NOR3_X1_729 OAI22_X1_223
INV_X1_140 OAI221_X1_48
INV_X1_141 OAI221_X1_48
NAND3_X1_118 OAI221_X1_48
OAI221_X1_48 NOR2_X1_155 NOR2_X1_156
NOR2_X1_155 NOR3_X1_413 NOR3_X1_456 NOR3_X1_485 NOR3_X1_502 NOR3_X1_531 OAI22_X1_216 NOR3_X1_559 NOR3_X1_583 NOR3_X1_597 NOR3_X1_605 NOR3_X1_627 NOR3_X1_681 NOR3_X1_699 NOR3_X1_756 NOR3_X1_771
NOR3_X1_413 NOR4_X1_160
NOR2_X1_156 NOR3_X1_414 NOR3_X1_463 NOR3_X1_493 NOR3_X1_499 NOR3_X1_529 OAI22_X1_216 NOR3_X1_560 NOR3_X1_588 NOR3_X1_603 NOR3_X1_608 NOR3_X1_626 NOR3_X1_677 NOR3_X1_700 NOR3_X1_746 NOR3_X1_765
NOR2_X1_157 NOR3_X1_414 NOR3_X1_421 NOR3_X1_443 NOR3_X1_481 NOR3_X1_493 NOR3_X1_518 NOR3_X1_650 NOR3_X1_657 NOR3_X1_672 NOR3_X1_690 NOR3_X1_707 NOR3_X1_722 NOR3_X1_735
NOR3_X1_414 NOR4_X1_160
NOR4_X1_160 NAND4_X1_104
INV_X1_142 OAI221_X1_49
INV_X1_143 OAI221_X1_49
NAND3_X1_119 OAI221_X1_49
OAI221_X1_49 NOR2_X1_158 NOR2_X1_161
NOR2_X1_158 NOR3_X1_415 NOR3_X1_425 NOR3_X1_444 NOR3_X1_469 NOR3_X1_483 NOR3_X1_513 NOR3_X1_644 NOR3_X1_654 NOR3_X1_680 OAI22_X1_220 NOR3_X1_723 NOR3_X1_733 NOR3_X1_754
INV_X1_144 OAI221_X1_50
INV_X1_145 OAI221_X1_50
NAND3_X1_120 OAI221_X1_50
OAI221_X1_50 NOR2_X1_159 NOR2_X1_160
NOR2_X1_159 NOR3_X1_415 NOR3_X1_462 NOR3_X1_483 NOR3_X1_507 OAI22_X1_214 NOR3_X1_547 NOR3_X1_564 NOR3_X1_588 NOR3_X1_599 NOR3_X1_620 NOR3_X1_621 NOR3_X1_647 NOR3_X1_702 NOR3_X1_751 NOR3_X1_760
NOR3_X1_415 NOR4_X1_161
NOR2_X1_160 NOR3_X1_416 NOR3_X1_464 NOR3_X1_490 NOR3_X1_509 NOR3_X1_533 NOR3_X1_549 NOR3_X1_563 NOR3_X1_583 NOR3_X1_604 NOR3_X1_613 NOR3_X1_624 NOR3_X1_648 NOR3_X1_701 NOR3_X1_748 NOR3_X1_761
NOR2_X1_161 NOR3_X1_416 NOR3_X1_424 NOR3_X1_439 NOR3_X1_466 NOR3_X1_490 NOR3_X1_516 NOR3_X1_641 NOR3_X1_655 NOR3_X1_670 OAI22_X1_220 NOR3_X1_728 NOR3_X1_740 NOR3_X1_755
NOR3_X1_416 NOR4_X1_161
NOR2_X1_162 NOR3_X1_417 NOR3_X1_419 NOR3_X1_498 NOR3_X1_519 NOR3_X1_534 NOR3_X1_563 NOR3_X1_577 NOR3_X1_609 NOR3_X1_634 NOR3_X1_646 NOR3_X1_668 NOR3_X1_721 OAI22_X1_222 NOR3_X1_752
NOR2_X1_163 NOR3_X1_417 NOR3_X1_424 NOR3_X1_511 NOR3_X1_515 NOR3_X1_532 NOR3_X1_558 NOR3_X1_574 NOR3_X1_598 NOR3_X1_606 NOR3_X1_627 NOR3_X1_645 NOR3_X1_656 NOR3_X1_716 NOR3_X1_730 NOR3_X1_753
NOR3_X1_417 NOR4_X1_161
NOR2_X1_164 NOR3_X1_418 NOR3_X1_420 NOR3_X1_501 NOR3_X1_520 NOR3_X1_537 NOR3_X1_566 OAI22_X1_217 NOR3_X1_601 NOR3_X1_610 NOR3_X1_624 NOR3_X1_637 NOR3_X1_659 NOR3_X1_724 OAI22_X1_222 NOR3_X1_753
NOR2_X1_165 NOR3_X1_418 NOR3_X1_427 NOR3_X1_477 NOR3_X1_512 NOR3_X1_516 NOR3_X1_541 NOR3_X1_559 NOR3_X1_617 NOR3_X1_628 NOR3_X1_646 NOR3_X1_667 NOR3_X1_727 NOR3_X1_731 NOR3_X1_744
NOR3_X1_418 NOR4_X1_161
NOR4_X1_161 NAND4_X1_104
NAND4_X1_104 XOR2_X1_57
NOR3_X1_419 NOR4_X1_162
NOR3_X1_420 NOR4_X1_162
NOR3_X1_421 NOR4_X1_162
NOR3_X1_422 NOR4_X1_162
NOR4_X1_162 NAND4_X1_105
INV_X1_146 OAI221_X1_51
INV_X1_147 OAI221_X1_51
NAND3_X1_121 OAI221_X1_51
OAI221_X1_51 NOR2_X1_166 NOR2_X1_167
NOR2_X1_166 NOR3_X1_423 NOR3_X1_441 NOR3_X1_475 NOR3_X1_482 NOR3_X1_515 NOR3_X1_648 NOR3_X1_666 NOR3_X1_669 NOR3_X1_686 NOR3_X1_701 NOR3_X1_717 NOR3_X1_731 NOR3_X1_768
NOR3_X1_423 NOR4_X1_163
NOR3_X1_424 NOR4_X1_163
NOR3_X1_425 NOR4_X1_163
NOR2_X1_167 NOR3_X1_426 NOR3_X1_445 NOR3_X1_480 NOR3_X1_495 NOR3_X1_514 NOR3_X1_647 NOR3_X1_665 NOR3_X1_674 NOR3_X1_689 NOR3_X1_702 NOR3_X1_714 NOR3_X1_742 NOR3_X1_772
NOR3_X1_426 NOR4_X1_163
NOR4_X1_163 NAND4_X1_105
NOR3_X1_427 NOR4_X1_164
NOR3_X1_428 NOR4_X1_164
INV_X1_148 OAI221_X1_52
INV_X1_149 OAI221_X1_52
NAND3_X1_122 OAI221_X1_52
OAI221_X1_52 NOR2_X1_168 NOR2_X1_169
NOR2_X1_168 NOR3_X1_429 NOR3_X1_446 NOR3_X1_454 NOR3_X1_481 NOR3_X1_484 NOR3_X1_525 NOR3_X1_555 OAI22_X1_219 NOR3_X1_691 NOR3_X1_710 NOR3_X1_715 NOR3_X1_732 NOR3_X1_760
NOR3_X1_429 NOR4_X1_164
NOR2_X1_169 NOR3_X1_430 NOR3_X1_442 NOR3_X1_453 NOR3_X1_474 NOR3_X1_494 NOR3_X1_526 NOR3_X1_551 OAI22_X1_219 NOR3_X1_697 NOR3_X1_704 NOR3_X1_727 NOR3_X1_730 NOR3_X1_761
NOR3_X1_430 NOR4_X1_164
NOR4_X1_164 NAND4_X1_105
INV_X1_150 OAI221_X1_53
INV_X1_151 OAI221_X1_53
NAND3_X1_123 OAI221_X1_53
OAI221_X1_53 NOR2_X1_170 NOR2_X1_171 OAI21_X1_81
NOR2_X1_170 NOR3_X1_431 NOR3_X1_442 NOR3_X1_455 NOR3_X1_475 NOR3_X1_486 NOR3_X1_520 NOR3_X1_663 NOR3_X1_673 NOR3_X1_693 NOR3_X1_699 NOR3_X1_720 NOR3_X1_763
NOR3_X1_431 NOR4_X1_165
NOR2_X1_171 NOR3_X1_432 NOR3_X1_446 NOR3_X1_459 NOR3_X1_480 NOR3_X1_487 NOR3_X1_517 NOR3_X1_664 NOR3_X1_675 NOR3_X1_698 NOR3_X1_700 NOR3_X1_719 NOR3_X1_734 NOR3_X1_762
NOR3_X1_432 NOR4_X1_165
NOR3_X1_433 NOR4_X1_165
NOR3_X1_434 NOR4_X1_165
NOR4_X1_165 NAND4_X1_105
NAND4_X1_105 XOR2_X1_58
INV_X1_152 OAI221_X1_54
INV_X1_153 OAI221_X1_54
NAND3_X1_124 OAI221_X1_54
OAI221_X1_54 NOR2_X1_172 NOR2_X1_184
NOR2_X1_172 NOR3_X1_435 NOR3_X1_458 NOR3_X1_473 NOR3_X1_491 NOR3_X1_510 NOR3_X1_547 NOR3_X1_586 NOR3_X1_589 NOR3_X1_683 NOR3_X1_690 OAI22_X1_221 NOR3_X1_769
NOR3_X1_435 NOR4_X1_166
INV_X1_154 OAI221_X1_55
INV_X1_155 OAI221_X1_55
NAND3_X1_125 OAI221_X1_55
OAI221_X1_55 NOR2_X1_173 NOR2_X1_182
NOR2_X1_173 NOR3_X1_436 NOR3_X1_465 NOR3_X1_476 NOR3_X1_496 NOR3_X1_506 NOR3_X1_552 NOR3_X1_580 NOR3_X1_595 NOR3_X1_607 NOR3_X1_632 NOR3_X1_675 NOR3_X1_685 NOR3_X1_713 OAI22_X1_224
NOR3_X1_436 NOR4_X1_166
INV_X1_156 OAI221_X1_56
INV_X1_157 OAI221_X1_56
NAND3_X1_126 OAI221_X1_56
OAI221_X1_56 NOR2_X1_174 NOR2_X1_175 OAI21_X1_61 OAI21_X1_62 OAI21_X1_63 OAI21_X1_64 OAI21_X1_69 OAI21_X1_70 OAI21_X1_71 OAI21_X1_72 OAI21_X1_73 OAI21_X1_74 OAI21_X1_75 OAI21_X1_76 OAI21_X1_77 OAI21_X1_78 OAI21_X1_79 OAI21_X1_80 OAI21_X1_85 OAI21_X1_86
NOR2_X1_174 NOR3_X1_437 NOR3_X1_479 NOR3_X1_497 NOR3_X1_615
NOR3_X1_437 NOR4_X1_166
NOR2_X1_175 NOR3_X1_438 NOR3_X1_478 NOR3_X1_498 NOR3_X1_616
NOR3_X1_438 NOR4_X1_166
NOR4_X1_166 NAND4_X1_106
INV_X1_158 OAI221_X1_57
INV_X1_159 OAI221_X1_57
NAND3_X1_127 OAI221_X1_57
OAI221_X1_57 NOR2_X1_176 NOR2_X1_180
NOR2_X1_176 NOR3_X1_439 NOR3_X1_456 NOR3_X1_467 NOR3_X1_488 NOR3_X1_554 NOR3_X1_577 NOR3_X1_601 NOR3_X1_682 NOR3_X1_686 NOR3_X1_708 NOR3_X1_724 NOR3_X1_767
NOR3_X1_439 NOR4_X1_167
INV_X1_160 OAI221_X1_58
INV_X1_161 OAI221_X1_58
NAND3_X1_128 OAI221_X1_58
OAI221_X1_58 NOR2_X1_177 NOR2_X1_179
NOR2_X1_177 NOR3_X1_440 NOR3_X1_464 NOR3_X1_471 OAI22_X1_213 NOR3_X1_544 NOR3_X1_598 NOR3_X1_682 NOR3_X1_693 NOR3_X1_712 NOR3_X1_716 NOR3_X1_741 NOR3_X1_774
NOR3_X1_440 NOR4_X1_167
INV_X1_162 OAI221_X1_59
INV_X1_163 OAI221_X1_59
NAND3_X1_129 OAI221_X1_59
OAI221_X1_59 NOR2_X1_178 NOR2_X1_181 OAI21_X1_82
NOR2_X1_178 NOR3_X1_441 NOR3_X1_451 NOR3_X1_466 NOR3_X1_489 NOR3_X1_523 NOR3_X1_546 NOR3_X1_678 NOR3_X1_697 NOR3_X1_703 NOR3_X1_721 NOR3_X1_771
NOR3_X1_441 NOR4_X1_167
NOR3_X1_442 NOR4_X1_167
NOR4_X1_167 NAND4_X1_106
NOR2_X1_179 NOR3_X1_443 NOR3_X1_462 NOR3_X1_472 OAI22_X1_213 NOR3_X1_543 NOR3_X1_593 NOR3_X1_676 NOR3_X1_698 NOR3_X1_706 NOR3_X1_726 NOR3_X1_737 NOR3_X1_764
NOR3_X1_443 NOR4_X1_168
NOR2_X1_180 NOR3_X1_444 NOR3_X1_463 NOR3_X1_468 NOR3_X1_491 NOR3_X1_548 NOR3_X1_582 NOR3_X1_592 NOR3_X1_676 NOR3_X1_689 NOR3_X1_713 NOR3_X1_725 NOR3_X1_773
NOR3_X1_444 NOR4_X1_168
NOR2_X1_181 NOR3_X1_445 NOR3_X1_452 NOR3_X1_469 NOR3_X1_496 NOR3_X1_524 NOR3_X1_545 NOR3_X1_683 NOR3_X1_691 NOR3_X1_705 NOR3_X1_718 NOR3_X1_743 NOR3_X1_765
NOR3_X1_445 NOR4_X1_168
NOR3_X1_446 NOR4_X1_168
NOR4_X1_168 NAND4_X1_106
NOR2_X1_182 NOR3_X1_447 NOR3_X1_460 NOR3_X1_477 NOR3_X1_489 NOR3_X1_511 NOR3_X1_557 NOR3_X1_578 NOR3_X1_602 NOR3_X1_617 NOR3_X1_631 NOR3_X1_673 NOR3_X1_684 NOR3_X1_708 OAI22_X1_224
NOR3_X1_447 NOR4_X1_169
INV_X1_164 OAI221_X1_60
INV_X1_165 OAI221_X1_60
NAND3_X1_130 OAI221_X1_60
OAI221_X1_60 NOR2_X1_183 NOR2_X1_185
NOR2_X1_183 NOR3_X1_448 NOR3_X1_465 NOR3_X1_484 NOR3_X1_505 NOR3_X1_556 NOR3_X1_568 NOR3_X1_581 NOR3_X1_591 NOR3_X1_612 NOR3_X1_633 NOR3_X1_674 NOR3_X1_695 NOR3_X1_706 NOR3_X1_769
NOR3_X1_448 NOR4_X1_169
NOR2_X1_184 NOR3_X1_449 NOR3_X1_457 NOR3_X1_470 NOR3_X1_488 NOR3_X1_512 NOR3_X1_549 NOR3_X1_574 NOR3_X1_590 NOR3_X1_678 NOR3_X1_688 OAI22_X1_221 NOR3_X1_766
NOR3_X1_449 NOR4_X1_169
NOR2_X1_185 NOR3_X1_450 NOR3_X1_460 NOR3_X1_494 NOR3_X1_501 NOR3_X1_550 NOR3_X1_569 NOR3_X1_576 NOR3_X1_596 NOR3_X1_609 NOR3_X1_623 NOR3_X1_669 NOR3_X1_687 NOR3_X1_712 NOR3_X1_766
NOR3_X1_450 NOR4_X1_169
NOR4_X1_169 NAND4_X1_106
NAND4_X1_106 XOR2_X1_59
NOR3_X1_451 NOR4_X1_170
NOR3_X1_452 NOR4_X1_170
NOR3_X1_453 NOR4_X1_170
NOR3_X1_454 NOR4_X1_170
NOR4_X1_170 NAND4_X1_107
NOR3_X1_455 NOR4_X1_171
INV_X1_166 OAI221_X1_61
INV_X1_167 OAI221_X1_61
NAND3_X1_131 OAI221_X1_61
OAI221_X1_61 NOR2_X1_186 NOR2_X1_187
NOR2_X1_186 OAI22_X1_212 NOR3_X1_486 NOR3_X1_503 NOR3_X1_536 NOR3_X1_550 NOR3_X1_570 NOR3_X1_587 NOR3_X1_604 NOR3_X1_606 NOR3_X1_628 NOR3_X1_671 NOR3_X1_696 NOR3_X1_703 NOR3_X1_767
OAI21_X1_61 OAI22_X1_212
NOR2_X1_187 OAI22_X1_212 NOR3_X1_487 NOR3_X1_500 NOR3_X1_540 NOR3_X1_556 NOR3_X1_571 NOR3_X1_575 NOR3_X1_599 NOR3_X1_618 NOR3_X1_625 NOR3_X1_672 NOR3_X1_692 NOR3_X1_705 NOR3_X1_773
OAI21_X1_62 OAI22_X1_212
OAI22_X1_212 NOR4_X1_171
NOR3_X1_456 NOR4_X1_171
INV_X1_168 OAI221_X1_62
INV_X1_169 OAI221_X1_62
NAND3_X1_132 OAI221_X1_62
OAI221_X1_62 NOR2_X1_188 NOR2_X1_189
NOR2_X1_188 NOR3_X1_457 NOR3_X1_482 NOR3_X1_504 NOR3_X1_542 NOR3_X1_557 NOR3_X1_562 NOR3_X1_585 NOR3_X1_597 NOR3_X1_610 NOR3_X1_634 NOR3_X1_670 NOR3_X1_704 NOR3_X1_755 NOR3_X1_774
NOR3_X1_457 NOR4_X1_171
NOR4_X1_171 NAND4_X1_107
NOR2_X1_189 NOR3_X1_458 NOR3_X1_495 NOR3_X1_508 OAI22_X1_214 NOR3_X1_552 NOR3_X1_565 NOR3_X1_579 NOR3_X1_603 NOR3_X1_611 NOR3_X1_622 NOR3_X1_680 NOR3_X1_710 NOR3_X1_754 NOR3_X1_764
NOR3_X1_458 NOR3_X1_461
NOR3_X1_459 NOR3_X1_461
NOR3_X1_460 NOR3_X1_461
NOR3_X1_461 NAND4_X1_107
NOR3_X1_462 NOR4_X1_172
NOR3_X1_463 NOR4_X1_172
NOR3_X1_464 NOR4_X1_172
NOR3_X1_465 NOR4_X1_172
NOR4_X1_172 NAND4_X1_107
NAND4_X1_107 XOR2_X1_60
NOR3_X1_466 NOR4_X1_173
NOR3_X1_467 NOR4_X1_173
NOR3_X1_468 NOR4_X1_173
NOR3_X1_469 NOR4_X1_173
NOR4_X1_173 NAND4_X1_108
NOR3_X1_470 NOR4_X1_174
NOR3_X1_471 NOR4_X1_174
NOR3_X1_472 NOR4_X1_174
NOR3_X1_473 NOR4_X1_174
NOR4_X1_174 NAND4_X1_108
NOR3_X1_474 NOR4_X1_175
NOR3_X1_475 NOR4_X1_175
NOR3_X1_476 NOR4_X1_175
NOR3_X1_477 NOR4_X1_175
NOR4_X1_175 NAND4_X1_108
NOR3_X1_478 NOR4_X1_176
NOR3_X1_479 NOR4_X1_176
NOR3_X1_480 NOR4_X1_176
NOR3_X1_481 NOR4_X1_176
NOR4_X1_176 NAND4_X1_108
NAND4_X1_108 XOR2_X1_61
NOR3_X1_482 NOR4_X1_177
NOR3_X1_483 NOR4_X1_177
NOR3_X1_484 NOR4_X1_177
NOR3_X1_485 NOR4_X1_177
NOR4_X1_177 NAND4_X1_109
NOR3_X1_486 NOR4_X1_178
OAI21_X1_63 OAI22_X1_213
OAI21_X1_64 OAI22_X1_213
OAI22_X1_213 NOR4_X1_178
NOR3_X1_487 NOR4_X1_178
NOR3_X1_488 NOR4_X1_178
NOR4_X1_178 NAND4_X1_109
NOR3_X1_489 NOR3_X1_492
NOR3_X1_490 NOR3_X1_492
NOR3_X1_491 NOR3_X1_492
NOR3_X1_492 NAND4_X1_109
NOR3_X1_493 NOR4_X1_179
NOR3_X1_494 NOR4_X1_179
NOR3_X1_495 NOR4_X1_179
NOR3_X1_496 NOR4_X1_179
NOR4_X1_179 NAND4_X1_109
NAND4_X1_109 XOR2_X1_62
NOR3_X1_497 NOR4_X1_180
NOR3_X1_498 NOR4_X1_180
NOR3_X1_499 NOR4_X1_180
NOR3_X1_500 NOR4_X1_180
NOR4_X1_180 NAND4_X1_110
NOR3_X1_501 NOR4_X1_181
NOR3_X1_502 NOR4_X1_181
NOR3_X1_503 NOR4_X1_181
NOR3_X1_504 NOR4_X1_181
NOR4_X1_181 NAND4_X1_110
NOR3_X1_505 NOR4_X1_182
NOR3_X1_506 NOR4_X1_182
NOR3_X1_507 NOR4_X1_182
NOR3_X1_508 NOR4_X1_182
NOR4_X1_182 NAND4_X1_110
NOR3_X1_509 NOR4_X1_183
NOR3_X1_510 NOR4_X1_183
NOR3_X1_511 NOR4_X1_183
NOR3_X1_512 NOR4_X1_183
NOR4_X1_183 NAND4_X1_110
NAND4_X1_110 XOR2_X1_63
NOR3_X1_513 NOR4_X1_184
NOR3_X1_514 NOR4_X1_184
NOR3_X1_515 NOR4_X1_184
NOR3_X1_516 NOR4_X1_184
NOR4_X1_184 NAND4_X1_111
NOR3_X1_517 NOR4_X1_185
NOR3_X1_518 NOR4_X1_185
NOR3_X1_519 NOR4_X1_185
NOR3_X1_520 NOR4_X1_185
NOR4_X1_185 NAND4_X1_111
NOR3_X1_521 NOR4_X1_186
NOR3_X1_522 NOR4_X1_186
NOR3_X1_523 NOR4_X1_186
NOR3_X1_524 NOR4_X1_186
NOR4_X1_186 NAND4_X1_111
NOR3_X1_525 NOR4_X1_187
NOR3_X1_526 NOR4_X1_187
NOR3_X1_527 NOR4_X1_187
NOR3_X1_528 NOR4_X1_187
NOR4_X1_187 NAND4_X1_111
NAND4_X1_111 XOR2_X1_64
NOR3_X1_529 NOR4_X1_188
NOR3_X1_530 NOR4_X1_188
NOR3_X1_531 NOR4_X1_188
NOR3_X1_532 NOR4_X1_188
NOR4_X1_188 NAND4_X1_112
OAI21_X1_65 OAI22_X1_214
OAI21_X1_66 OAI22_X1_214
OAI22_X1_214 NOR3_X1_535
NOR3_X1_533 NOR3_X1_535
NOR3_X1_534 NOR3_X1_535
NOR3_X1_535 NAND4_X1_112
OAI21_X1_67 OAI22_X1_215
OAI21_X1_68 OAI22_X1_215
OAI22_X1_215 NOR3_X1_538
NOR3_X1_536 NOR3_X1_538
NOR3_X1_537 NOR3_X1_538
NOR3_X1_538 NAND4_X1_112
NOR3_X1_539 NOR4_X1_189
NOR3_X1_540 NOR4_X1_189
NOR3_X1_541 NOR4_X1_189
NOR3_X1_542 NOR4_X1_189
NOR4_X1_189 NAND4_X1_112
NAND4_X1_112 XOR2_X1_65
NOR3_X1_543 NOR4_X1_190
NOR3_X1_544 NOR4_X1_190
NOR3_X1_545 NOR4_X1_190
NOR3_X1_546 NOR4_X1_190
NOR4_X1_190 NAND4_X1_113
NOR3_X1_547 NOR4_X1_191
OAI21_X1_69 OAI22_X1_216
OAI21_X1_70 OAI22_X1_216
OAI22_X1_216 NOR4_X1_191
NOR3_X1_548 NOR4_X1_191
NOR3_X1_549 NOR4_X1_191
NOR4_X1_191 NAND4_X1_113
NOR3_X1_550 NOR3_X1_553
NOR3_X1_551 NOR3_X1_553
NOR3_X1_552 NOR3_X1_553
NOR3_X1_553 NAND4_X1_113
NOR3_X1_554 NOR4_X1_192
NOR3_X1_555 NOR4_X1_192
NOR3_X1_556 NOR4_X1_192
NOR3_X1_557 NOR4_X1_192
NOR4_X1_192 NAND4_X1_113
NAND4_X1_113 XOR2_X1_66
NOR3_X1_558 NOR4_X1_193
NOR3_X1_559 NOR4_X1_193
NOR3_X1_560 NOR4_X1_193
NOR3_X1_561 NOR4_X1_193
NOR4_X1_193 NAND4_X1_114
NOR3_X1_562 NOR4_X1_194
NOR3_X1_563 NOR4_X1_194
NOR3_X1_564 NOR4_X1_194
NOR3_X1_565 NOR4_X1_194
